,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
327,Mahindra XUV500,Mahindra,2015,"2,17,942 km",Diesel,Manual,"EMI ₹16,541/m*",₹4.98 lakh
328,Hyundai Grand i10,Hyundai,2015,"76,239 km",Petrol,Manual,"EMI ₹7,610/m*",₹2.89 lakh
329,Maruti Ertiga,Maruti,2012,"1,89,880 km",Diesel,Manual,"EMI ₹7,610/m*",₹2.46 lakh
330,KIA SELTOS,KIA,2019,"15,195 km",Diesel,Manual,"EMI ₹15,564/m*",₹9.09 lakh
331,Maruti Ciaz,Maruti,2016,"2,09,994 km",Diesel,Manual,"EMI ₹11,008/m*",₹4.18 lakh
332,KIA SELTOS,KIA,2019,"62,271 km",Petrol,Manual,"EMI ₹13,240/m*",₹7.50 lakh
333,Honda City,Honda,2017,"54,901 km",Petrol,Manual,"EMI ₹8,856/m*",₹4.53 lakh
334,Hyundai NEW SANTRO,Hyundai,2018,"48,230 km",Petrol,Manual,"EMI ₹5,296/m*",₹3.00 lakh
335,Hyundai i10,Hyundai,2011,"64,710 km",Petrol,Manual,"EMI ₹5,296/m*",₹1.33 lakh
336,Honda City,Honda,2019,"34,059 km",Petrol,Auto,"EMI ₹12,622/m*",₹7.15 lakh
337,Tata Harrier,Tata,2019,"78,846 km",Diesel,Manual,"EMI ₹14,554/m*",₹8.50 lakh
338,Maruti XL6,Maruti,2022,"46,707 km",Petrol,Manual,"EMI ₹18,064/m*",₹10.55 lakh
339,Maruti Alto 800,Maruti,2016,"68,458 km",Petrol,Manual,"EMI ₹4,916/m*",₹2.21 lakh
340,Maruti Celerio,Maruti,2016,"54,233 km",Petrol,Manual,"EMI ₹6,740/m*",₹3.03 lakh
341,Toyota Etios,Toyota,2011,"1,20,392 km",Petrol,Manual,"EMI ₹6,740/m*",₹1.23 lakh
342,Maruti Ciaz,Maruti,2016,"81,544 km",Diesel,Manual,"EMI ₹10,191/m*",₹3.87 lakh
343,KIA SELTOS,KIA,2024,"7,100 km",Petrol,Manual,"EMI ₹19,434/m*",₹11.35 lakh
344,Hyundai Grand i10,Hyundai,2016,"34,023 km",Petrol,Manual,"EMI ₹7,719/m*",₹3.47 lakh
345,Maruti Ciaz,Maruti,2018,"1,42,718 km",Petrol,Manual,"EMI ₹9,676/m*",₹4.35 lakh
346,Hyundai VENUE,Hyundai,2023,"37,825 km",Petrol,Manual,"EMI ₹13,240/m*",₹7.50 lakh
347,Hyundai GRAND I10 NIOS,Hyundai,2023,"37,097 km",Petrol,Manual,"EMI ₹9,268/m*",₹5.25 lakh
348,Hyundai i20,Hyundai,2011,"87,677 km",Petrol,Manual,"EMI ₹9,268/m*",₹1.65 lakh
349,Hyundai Creta,Hyundai,2016,"2,13,916 km",Diesel,Manual,"EMI ₹15,221/m*",₹5.78 lakh
350,Hyundai Creta,Hyundai,2017,"60,423 km",Petrol,Auto,"EMI ₹13,216/m*",₹6.76 lakh
351,Ford Ecosport,Ford,2015,"2,06,437 km",Diesel,Manual,"EMI ₹10,463/m*",₹3.15 lakh
352,Tata ALTROZ,Tata,2021,"52,730 km",Petrol,Manual,"EMI ₹7,644/m*",₹4.33 lakh
353,Audi Q3,Audi,2012,"1,30,221 km",Diesel,Auto,"EMI ₹7,644/m*",₹5.35 lakh
354,Mahindra XUV500,Mahindra,2016,"2,00,368 km",Diesel,Manual,"EMI ₹15,800/m*",₹6.00 lakh
355,MG ASTOR,MG,2023,"30,519 km",Petrol,Manual,"EMI ₹15,342/m*",₹8.96 lakh
356,Honda City,Honda,2014,"1,24,684 km",Diesel,Manual,"EMI ₹15,111/m*",₹3.21 lakh
357,Maruti Baleno,Maruti,2018,"70,257 km",Petrol,Manual,"EMI ₹7,326/m*",₹4.15 lakh
358,Honda Amaze,Honda,2020,"64,315 km",Petrol,Manual,"EMI ₹7,979/m*",₹4.52 lakh
359,Maruti Ciaz,Maruti,2018,"1,21,892 km",Petrol,Manual,"EMI ₹8,675/m*",₹3.90 lakh
360,Maruti Wagon R 1.0,Maruti,2015,"93,946 km",Petrol,Manual,"EMI ₹6,847/m*",₹2.60 lakh
361,Hyundai EXTER,Hyundai,2023,"20,437 km",Petrol,Manual,"EMI ₹12,480/m*",₹7.07 lakh
362,Tata Tiago,Tata,2020,"50,841 km",Petrol,Manual,"EMI ₹7,379/m*",₹4.18 lakh
363,Honda WR-V,Honda,2017,"1,21,843 km",Diesel,Manual,"EMI ₹10,499/m*",₹4.72 lakh
364,Maruti Swift Dzire,Maruti,2014,"74,943 km",Diesel,Manual,"EMI ₹17,088/m*",₹3.63 lakh
365,Tata ALTROZ,Tata,2022,"23,681 km",Petrol,Manual,"EMI ₹9,162/m*",₹5.19 lakh
366,Maruti S Cross,Maruti,2018,"1,29,489 km",Diesel,Manual,"EMI ₹11,322/m*",₹5.09 lakh
367,Skoda Rapid,Skoda,2019,"1,28,442 km",Diesel,Manual,"EMI ₹12,435/m*",₹5.59 lakh
368,MG HECTOR,MG,2019,"84,873 km",Diesel,Manual,"EMI ₹14,263/m*",₹8.33 lakh
369,Maruti Dzire,Maruti,2018,"1,76,403 km",Petrol,Manual,"EMI ₹9,521/m*",₹4.28 lakh
370,Ford Ecosport,Ford,2015,"21,347 km",Petrol,Manual,"EMI ₹8,690/m*",₹3.30 lakh
371,Hyundai Xcent,Hyundai,2016,"1,33,847 km",Petrol,Manual,"EMI ₹6,896/m*",₹3.10 lakh
372,Tata TIGOR,Tata,2022,"1,05,000 km",Petrol,Manual,"EMI ₹12,651/m*",₹5.69 lakh
373,Hyundai NEW I20,Hyundai,2022,"89,200 km",Petrol,Manual,"EMI ₹9,744/m*",₹5.52 lakh
374,Nissan MAGNITE,Nissan,2021,"19,267 km",Petrol,Manual,"EMI ₹8,826/m*",₹5.00 lakh
375,Maruti Swift,Maruti,2015,"1,04,668 km",Petrol,Manual,"EMI ₹8,321/m*",₹3.16 lakh
376,Maruti Swift Dzire,Maruti,2014,"2,98,384 km",Diesel,Manual,"EMI ₹15,440/m*",₹3.28 lakh
377,Maruti Wagon R 1.0,Maruti,2018,"55,678 km",Petrol,Manual,"EMI ₹5,702/m*",₹3.23 lakh
378,Maruti Celerio,Maruti,2019,"44,080 km",Petrol,Manual,"EMI ₹6,655/m*",₹3.77 lakh
379,Honda City,Honda,2014,"92,319 km",Petrol,Auto,"EMI ₹13,518/m*",₹4.07 lakh
380,Maruti FRONX,Maruti,2024,"13,426 km",Petrol,Auto,"EMI ₹14,160/m*",₹8.27 lakh
381,Toyota YARIS,Toyota,2020,"62,121 km",Petrol,Auto,"EMI ₹11,510/m*",₹6.52 lakh
382,Maruti Ertiga,Maruti,2016,"84,751 km",Diesel,Manual,"EMI ₹17,775/m*",₹6.75 lakh
383,Renault Kwid,Renault,2024,"55,992 km",Petrol,Auto,"EMI ₹7,449/m*",₹4.22 lakh
384,Volkswagen Ameo,Volkswagen,2019,"11,457 km",Petrol,Manual,"EMI ₹7,891/m*",₹4.47 lakh
385,Hyundai VENUE,Hyundai,2022,"1,05,062 km",Petrol,Manual,"EMI ₹14,904/m*",₹6.70 lakh
386,Volkswagen Ameo,Volkswagen,2018,"1,00,403 km",Petrol,Manual,"EMI ₹7,519/m*",₹3.38 lakh
387,Maruti Ciaz,Maruti,2015,"1,04,264 km",Diesel,Manual,"EMI ₹13,651/m*",₹4.11 lakh
388,Hyundai GRAND I10 NIOS,Hyundai,2021,"17,403 km",Petrol,Manual,"EMI ₹8,085/m*",₹4.58 lakh
389,Volkswagen Ameo,Volkswagen,2017,"44,448 km",Petrol,Manual,"EMI ₹7,742/m*",₹3.96 lakh
390,Skoda Rapid,Skoda,2018,"1,89,968 km",Diesel,Auto,"EMI ₹10,010/m*",₹4.50 lakh
391,Hyundai GRAND I10 NIOS,Hyundai,2020,"33,473 km",Petrol,Manual,"EMI ₹7,573/m*",₹4.29 lakh
392,Tata Harrier,Tata,2019,"15,436 km",Diesel,Manual,"EMI ₹15,410/m*",₹9.00 lakh
393,Maruti XL6,Maruti,2023,"17,206 km",Petrol,Manual,"EMI ₹15,753/m*",₹9.20 lakh
394,Maruti Swift,Maruti,2019,"37,145 km",Petrol,Auto,"EMI ₹9,250/m*",₹5.24 lakh
395,Skoda SLAVIA,Skoda,2022,"37,329 km",Petrol,Auto,"EMI ₹18,644/m*",₹10.89 lakh
396,Hyundai Creta,Hyundai,2015,"1,09,900 km",Petrol,Manual,"EMI ₹15,563/m*",₹5.91 lakh
397,Hyundai GRAND I10 NIOS,Hyundai,2024,"27,341 km",Petrol,Manual,"EMI ₹10,592/m*",₹6.00 lakh
398,Renault Duster,Renault,2017,"1,01,087 km",Diesel,Manual,"EMI ₹9,966/m*",₹4.48 lakh
399,Hyundai Elite i20,Hyundai,2018,"33,896 km",Petrol,Manual,"EMI ₹9,109/m*",₹5.16 lakh
400,Honda City,Honda,2021,"13,676 km",Petrol,Manual,"EMI ₹12,639/m*",₹7.16 lakh
401,Tata NEXON,Tata,2023,"9,360 km",Petrol,Manual,"EMI ₹19,400/m*",₹11.33 lakh
402,Hyundai Creta,Hyundai,2019,"95,691 km",Diesel,Manual,"EMI ₹13,715/m*",₹8.01 lakh
403,Maruti Baleno,Maruti,2021,"75,331 km",Petrol,Manual,"EMI ₹8,438/m*",₹4.78 lakh
404,Skoda Rapid,Skoda,2019,"1,49,813 km",Diesel,Auto,"EMI ₹15,037/m*",₹6.76 lakh
405,Maruti Baleno,Maruti,2018,"1,01,926 km",Petrol,Manual,"EMI ₹9,120/m*",₹4.10 lakh
406,Maruti XL6,Maruti,2021,"96,284 km",Petrol,Manual,"EMI ₹12,834/m*",₹7.27 lakh
407,Renault TRIBER,Renault,2025,"2,853 km",Petrol,Manual,"EMI ₹13,801/m*",₹8.06 lakh
408,Ssangyong Rexton,Ssangyong,2015,"1,60,226 km",Diesel,Auto,"EMI ₹13,850/m*",₹4.17 lakh
409,Hyundai Elite i20,Hyundai,2020,"94,500 km",Petrol,Manual,"EMI ₹8,826/m*",₹5.00 lakh
410,Hyundai Creta,Hyundai,2021,"1,03,430 km",Petrol,Manual,"EMI ₹17,698/m*",₹8.14 lakh
411,Volkswagen Ameo,Volkswagen,2016,"97,979 km",Petrol,Manual,"EMI ₹7,096/m*",₹3.19 lakh
412,KIA SONET,KIA,2020,"54,355 km",Petrol,Manual,"EMI ₹11,474/m*",₹6.50 lakh
413,Tata NEXON,Tata,2020,"77,433 km",Petrol,Manual,"EMI ₹9,921/m*",₹5.62 lakh
414,Hyundai Creta,Hyundai,2016,"65,384 km",Petrol,Manual,"EMI ₹13,814/m*",₹6.21 lakh
415,Renault Kiger,Renault,2023,"23,770 km",Petrol,Manual,"EMI ₹10,239/m*",₹5.80 lakh
416,Volkswagen Ameo,Volkswagen,2018,"88,207 km",Petrol,Manual,"EMI ₹6,373/m*",₹3.61 lakh
417,Honda City,Honda,2013,"1,05,465 km",Petrol,Manual,"EMI ₹13,934/m*",₹2.96 lakh
418,Ford Ecosport,Ford,2017,"54,547 km",Petrol,Manual,"EMI ₹7,488/m*",₹3.83 lakh
419,Honda City,Honda,2016,"1,54,551 km",Diesel,Manual,"EMI ₹11,640/m*",₹4.42 lakh
420,Honda Amaze,Honda,2023,"16,148 km",Petrol,Auto,"EMI ₹13,769/m*",₹7.80 lakh
421,Tata NEXON,Tata,2021,"75,781 km",Petrol,Auto,"EMI ₹13,240/m*",₹7.50 lakh
422,Hyundai Creta,Hyundai,2015,"1,43,041 km",Diesel,Auto,"EMI ₹17,836/m*",₹5.37 lakh
423,Hyundai NEW I20,Hyundai,2023,"71,643 km",Petrol,Manual,"EMI ₹12,904/m*",₹7.31 lakh
424,Renault Kiger,Renault,2023,"32,851 km",Petrol,Auto,"EMI ₹12,357/m*",₹7.00 lakh
425,Hyundai VENUE,Hyundai,2023,"31,172 km",Diesel,Manual,"EMI ₹19,794/m*",₹11.56 lakh
426,Maruti Ertiga,Maruti,2016,"1,23,655 km",Diesel,Manual,"EMI ₹16,722/m*",₹6.35 lakh
427,Tata TIAGO EV,Tata,2025,"10,753 km",Electric,Auto,"EMI ₹11,792/m*",₹6.68 lakh
428,MG HECTOR,MG,2019,"1,01,289 km",Diesel,Manual,"EMI ₹20,721/m*",₹9.53 lakh
429,Mahindra XUV300,Mahindra,2019,"84,673 km",Diesel,Manual,"EMI ₹11,492/m*",₹6.51 lakh
430,KIA SONET,KIA,2024,"8,502 km",Petrol,Manual,"EMI ₹15,410/m*",₹9.00 lakh
431,Skoda Fabia,Skoda,2011,"63,570 km",Petrol,Manual,"EMI ₹15,410/m*",₹3.50 lakh
432,Mahindra XUV300,Mahindra,2019,"84,295 km",Diesel,Manual,"EMI ₹12,357/m*",₹7.00 lakh
433,Honda City,Honda,2015,"36,860 km",Petrol,Auto,"EMI ₹11,956/m*",₹4.54 lakh
434,Maruti Alto,Maruti,2020,"52,896 km",Petrol,Manual,"EMI ₹5,349/m*",₹3.03 lakh
435,Toyota Fortuner,Toyota,2013,"2,14,793 km",Diesel,Auto,"EMI ₹72,031/m*",₹8.15 lakh
436,Maruti BREZZA,Maruti,2025,"16,460 km",Petrol,Auto,"EMI ₹15,410/m*",₹9.00 lakh
437,Tata NEXON,Tata,2021,"74,610 km",Petrol,Manual,"EMI ₹11,474/m*",₹6.50 lakh
438,Hyundai Creta,Hyundai,2020,"2,05,814 km",Diesel,Manual,"EMI ₹22,460/m*",₹10.33 lakh
439,Tata ALTROZ,Tata,2024,"25,169 km",Petrol,Manual,"EMI ₹16,215/m*",₹9.47 lakh
440,Hyundai GRAND I10 NIOS,Hyundai,2021,"67,391 km",Petrol,Auto,"EMI ₹8,050/m*",₹4.56 lakh
441,Tata Hexa,Tata,2017,"87,571 km",Diesel,Manual,"EMI ₹15,504/m*",₹6.97 lakh
442,Ford Endeavour,Ford,2012,"1,12,050 km",Diesel,Manual,"EMI ₹15,504/m*",₹5.67 lakh
443,KIA SONET,KIA,2023,"45,230 km",Petrol,Manual,"EMI ₹13,698/m*",₹8.00 lakh
444,Mahindra XUV500,Mahindra,2015,"42,473 km",Diesel,Manual,"EMI ₹21,589/m*",₹6.50 lakh
445,Toyota Innova,Toyota,2014,"72,000 km",Diesel,Manual,"EMI ₹27,256/m*",₹5.79 lakh
446,Jeep Compass,Jeep,2018,"1,06,260 km",Diesel,Manual,"EMI ₹19,851/m*",₹9.13 lakh
447,Maruti Eeco,Maruti,2021,"65,133 km",Petrol,Manual,"EMI ₹8,526/m*",₹4.83 lakh
448,Maruti Dzire,Maruti,2019,"1,14,000 km",Petrol,Manual,"EMI ₹11,701/m*",₹5.26 lakh
449,Hyundai VENUE,Hyundai,2022,"1,31,318 km",Petrol,Manual,"EMI ₹14,882/m*",₹6.69 lakh
450,Mahindra XUV500,Mahindra,2014,"1,55,144 km",Diesel,Manual,"EMI ₹18,076/m*",₹3.84 lakh
451,Maruti Ertiga,Maruti,2012,"2,13,060 km",Diesel,Manual,"EMI ₹18,076/m*",₹3.49 lakh
452,Hyundai GRAND I10 NIOS,Hyundai,2024,"10,188 km",Petrol,Manual,"EMI ₹12,269/m*",₹6.95 lakh
453,Hyundai VENUE,Hyundai,2024,"34,865 km",Petrol,Manual,"EMI ₹16,609/m*",₹9.70 lakh
454,Maruti Baleno,Maruti,2015,"78,643 km",Petrol,Manual,"EMI ₹9,691/m*",₹3.68 lakh
455,Hyundai Creta,Hyundai,2019,"83,605 km",Petrol,Manual,"EMI ₹12,357/m*",₹7.00 lakh
456,KIA SONET,KIA,2022,"80,335 km",Diesel,Auto,"EMI ₹14,554/m*",₹8.50 lakh
457,Maruti XL6,Maruti,2019,"97,131 km",Petrol,Manual,"EMI ₹12,586/m*",₹7.13 lakh
458,Mahindra TUV 300 PLUS,Mahindra,2018,"77,220 km",Diesel,Manual,"EMI ₹10,518/m*",₹5.38 lakh
459,Skoda Superb,Skoda,2017,"1,91,861 km",Diesel,Auto,"EMI ₹25,004/m*",₹11.50 lakh
460,Hyundai GRAND I10 NIOS,Hyundai,2023,"77,405 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
461,KIA SONET,KIA,2023,"95,381 km",Petrol,Manual,"EMI ₹13,698/m*",₹8.00 lakh
462,Tata Hexa,Tata,2017,"1,68,751 km",Diesel,Auto,"EMI ₹11,500/m*",₹5.17 lakh
463,KIA SONET,KIA,2021,"96,49,35,011 km",Petrol,Auto,"EMI ₹19,133/m*",₹8.80 lakh
464,Tata TIAGO EV,Tata,2024,"43,048 km",Electric,Auto,"EMI ₹13,732/m*",₹8.02 lakh
465,Maruti BREZZA,Maruti,2022,"84,951 km",Petrol,Manual,"EMI ₹15,410/m*",₹9.00 lakh
466,Toyota Glanza,Toyota,2023,"24,173 km",Petrol,Manual,"EMI ₹13,698/m*",₹8.00 lakh
467,MG HECTOR,MG,2019,"1,13,483 km",Petrol,Auto,"EMI ₹20,438/m*",₹9.40 lakh
468,Tata PUNCH EV,Tata,2025,"6,833 km",Electric,Auto,"EMI ₹19,006/m*",₹11.10 lakh
469,KIA SELTOS,KIA,2019,"58,987 km",Diesel,Manual,"EMI ₹18,287/m*",₹10.68 lakh
470,CITROEN E C3,CITROEN,2023,"43,170 km",Electric,Auto,"EMI ₹15,479/m*",₹9.04 lakh
471,Tata NEXON EV,Tata,2021,"1,68,552 km",Electric,Auto,"EMI ₹24,156/m*",₹11.11 lakh
472,Mahindra XUV300,Mahindra,2020,"99,016 km",Diesel,Manual,"EMI ₹15,838/m*",₹9.25 lakh
473,Hyundai Creta,Hyundai,2018,"1,10,789 km",Diesel,Manual,"EMI ₹19,590/m*",₹9.01 lakh
474,Hyundai Creta,Hyundai,2018,"86,452 km",Diesel,Auto,"EMI ₹15,912/m*",₹8.36 lakh
475,Tata NEXON EV,Tata,2022,"72,977 km",Electric,Auto,"EMI ₹18,835/m*",₹11.00 lakh
476,Tata NEXON EV,Tata,2023,"58,658 km",Electric,Auto,"EMI ₹20,530/m*",₹11.99 lakh
477,Tata Hexa,Tata,2019,"93,545 km",Diesel,Auto,"EMI ₹17,824/m*",₹10.41 lakh
478,Tata NEXON EV,Tata,2022,"59,462 km",Electric,Auto,"EMI ₹16,609/m*",₹9.70 lakh
479,Tata NEXON EV,Tata,2022,"78,803 km",Electric,Auto,"EMI ₹19,006/m*",₹11.10 lakh
480,Maruti Celerio,Maruti,2019,"45,608 km",Petrol,Auto,"EMI ₹6,055/m*",₹3.43 lakh
481,Hyundai Eon,Hyundai,2012,"1,13,194 km",Petrol,Manual,"EMI ₹8,263/m*",₹0.93 lakh
482,Maruti Ciaz,Maruti,2016,"2,22,813 km",Diesel,Manual,"EMI ₹10,007/m*",₹3.80 lakh
483,Hyundai i20,Hyundai,2013,"93,507 km",Diesel,Manual,"EMI ₹19,547/m*",₹2.20 lakh
484,Maruti Swift,Maruti,2014,"1,63,890 km",Petrol,Manual,"EMI ₹7,839/m*",₹2.36 lakh
485,KIA SONET,KIA,2020,"82,433 km",Diesel,Auto,"EMI ₹15,170/m*",₹8.86 lakh
486,Ford FREESTYLE,Ford,2018,"1,30,602 km",Diesel,Manual,"EMI ₹7,118/m*",₹3.20 lakh
487,Hyundai Verna,Hyundai,2021,"45,311 km",Petrol,Auto,"EMI ₹15,410/m*",₹9.00 lakh
488,Hyundai Grand i10,Hyundai,2015,"15,108 km",Petrol,Manual,"EMI ₹7,446/m*",₹2.83 lakh
489,Hyundai NEW I20,Hyundai,2021,"49,298 km",Petrol,Manual,"EMI ₹9,179/m*",₹5.20 lakh
490,Toyota Glanza,Toyota,2022,"44,836 km",Petrol,Manual,"EMI ₹10,768/m*",₹6.10 lakh
491,Hyundai GRAND I10 NIOS,Hyundai,2022,"21,269 km",Petrol,Manual,"EMI ₹8,793/m*",₹4.98 lakh
